Segment,Timestamp,Child_IBI,Child_IBI_Norm,Parent_IBI,Parent_IBI_Norm,Proximity,Proximity_Norm,Child_ST,Child_IT,Child_V,Child_P,Child_SP,Child_NSS,Child_ISS,Parent_ST,Parent_IT,Parent_V,Parent_P,Parent_SP,Parent_NSS,Parent_ISS,Supported_JE,Coordinated_JE
1,2016-09-16 10:51:34.750,442.1930624480444,0.1786951352572868,761.7016184126134,0.48213472662246987,308.0235915543247,0.2181193465455509,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,2016-09-16 10:51:35.250,461.23736705992826,0.20454849905109168,770.2355588214493,0.4929543229405619,527.109730466545,0.375074379589734,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,2016-09-16 10:51:36.500,432.52827095206015,0.16557481526508128,828.0602245366305,0.5662662410340018,271.59178700837384,0.192019315230197,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:51:36.750,437.4780490076269,0.17229432618328538,842.7593565922738,0.5849022599712468,569.0145120849406,0.4050952947251264,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:51:37.250,442.788229822236,0.1795030974778437,859.4818254594571,0.6061035285432013,584.5664886697009,0.4162368530678083,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:37.500,440.7960446973697,0.17679863082351205,853.7220093657329,0.5988010537173845,587.0247031039112,0.4179979372225012,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:37.750,453.9529113612603,0.19465957493148905,843.0536656155875,0.5852753941475448,439.8301969590933,0.3125466353254945,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:38.000,478.4357460133692,0.22789594894797943,835.8549250899136,0.5761486059635264,380.1440105167215,0.2697869819222404,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:38.250,484.60242216785986,0.23626744506032066,839.9724896831158,0.5813689830200603,286.08654637371023,0.2024034748417979,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:38.500,471.11115627660104,0.21795254135372827,853.9583612474122,0.5991007080184789,421.63644379123826,0.29951248746093,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:38.750,465.0750613928995,0.20975831425525598,868.4695147964724,0.6174984019311429,357.8460302106883,0.2538125334558578,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:39.000,476.7750830940159,0.2256415362262813,873.9131141433014,0.6243999672841349,316.8170648929715,0.2244190600066268,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:51:39.250,502.3909930233898,0.26041610278620636,865.0289669200038,0.6131363678234387,371.43888771283207,0.2635505634791477,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,2016-09-16 10:51:39.500,524.34395385814,0.29021807741214173,850.769235555038,0.5950574348121862,355.54551338580285,0.2521644251087877,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
1,2016-09-16 10:51:39.750,519.1589756820749,0.2831792734347521,842.9959932615529,0.5852022753349595,300.8147676763856,0.2129548884215025,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
1,2016-09-16 10:51:40.000,495.15036354017707,0.2505866744116551,852.2523035639958,0.596937714776713,453.5200438185691,0.3223541492872049,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,2016-09-16 10:51:40.250,483.6969686940972,0.23503825772412662,875.0474480632198,0.6258381112733675,401.7480067829165,0.2852642547642508,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,2016-09-16 10:51:40.500,492.6169963583986,0.2471475326467762,899.4177556432977,0.6567355487444768,493.1052454783221,0.3507132990965707,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,2016-09-16 10:51:40.750,512.6102449778699,0.27428912382131737,913.2823431803988,0.6743135060633452,524.7127712736368,0.3733571791716865,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,2016-09-16 10:51:41.000,529.4219132151354,0.29711159929503766,908.3074490941616,0.6680061798857895,436.8864937814496,0.3104377432166037,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,2016-09-16 10:51:41.250,526.599968641329,0.29328070280606616,889.4926344334558,0.644152169935382,510.1349060212527,0.3629134818489712,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,2016-09-16 10:51:41.500,507.9041835202215,0.2679004674025019,864.80175089271,0.6128482962440105,319.0572701336099,0.2260239606603876,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,2016-09-16 10:51:42.250,488.44810105085577,0.2414880995931306,807.7718078841842,0.540543952431489,440.38700130149823,0.3129455343356976,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0
1,2016-09-16 10:51:42.500,477.5957336201043,0.22675560035363734,794.3889647986604,0.5235767657818358,541.6467395020549,0.3854888071973437,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:42.750,467.0334242215371,0.21241686586324898,782.294873679446,0.5082434991458702,582.4508609409996,0.4147212007234099,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:43.000,461.2394503257331,0.20455132716321395,771.257038606906,0.4942493869316685,483.1734625736072,0.3435980917094811,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:51:43.250,462.447967487304,0.20619193491791515,761.0996481620938,0.4813715299285512,508.9880320167711,0.3620918522919181,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,2016-09-16 10:51:43.500,466.6167080286981,0.21185115787066028,752.8651081672733,0.470931522810984,458.25519919636395,0.3257464518421781,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,2016-09-16 10:51:43.750,467.98955456622537,0.21371484896839726,749.3576343245838,0.4664846378720085,492.0380010322223,0.3499487167814342,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,2016-09-16 10:51:44.000,465.47528258075545,0.21030162965471516,753.4452253453521,0.47166701349679946,448.9960359551602,0.3191131144722275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,2016-09-16 10:51:44.250,461.26400967398195,0.20458466740733178,764.196281953442,0.48529753901254485,307.7489902819383,0.2179226200342555,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,2016-09-16 10:51:44.500,463.456197657806,0.20756064550709635,775.1270200110574,0.49915587028466774,445.615297697577,0.3166911269947572,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,2016-09-16 10:51:44.750,473.2297135244269,0.22082856294455427,779.3410308403157,0.5044985248930167,845.4928619959613,0.6031665591225153,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2016-09-16 10:51:45.000,475.5629130119907,0.2239959694939047,773.7208569726508,0.4973730928449251,601.6173436841505,0.4284522197063009,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:51:45.500,458.5852757843283,0.200948184838533,751.71882153633,0.46947822480121687,219.1672410098039,0.1544619581541813,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:51:45.750,458.5510832410424,0.200901767167811,743.7903212805013,0.4594262244278446,244.19348667899476,0.1723909573847237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:51:46.250,464.3263586502789,0.2087419219651268,730.1438400172825,0.44212478905836866,87.23399736640755,0.0599439447440664,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:51:46.500,479.7754430092629,0.2297146382891851,723.9883138217724,0.4343206206003954,568.3454590397014,0.404615979861369,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:52:03.250,497.94598650480134,0.2543818383206406,940.1893995506848,0.7084271129187687,464.4483500660343,0.3301832738347651,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2016-09-16 10:52:03.500,495.76418931407653,0.25141996611550316,953.124355613268,0.7248264544052059,769.3249661532186,0.5485992794750636,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2016-09-16 10:52:03.750,494.52389601076715,0.24973622104657217,957.9166076610198,0.7309022212991885,518.2072885146526,0.3686966001570834,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2016-09-16 10:52:04.000,495.61315907517775,0.2512149368540157,949.4596355282504,0.7201802077665909,614.8784368613408,0.437952571157845,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2016-09-16 10:52:04.250,498.89782990700513,0.2556740017392278,933.3246262583506,0.699723738828955,513.432467110886,0.3652758805491281,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2016-09-16 10:52:04.500,499.7232708781169,0.25679456907688464,917.3210612446238,0.679433919026653,588.6458987958586,0.4191593745670273,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2016-09-16 10:52:04.750,495.79488070105185,0.2514616308341148,909.0963863315473,0.6690064191679839,649.7900498734479,0.4629635253019429,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2016-09-16 10:52:05.000,491.3653407404691,0.2454483628060094,910.488951692169,0.6707719570469322,588.1959150710496,0.4188370026874214,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:52:05.250,489.2854774534037,0.2426248697303774,916.0648023972952,0.6778411948045511,634.6389649249307,0.4521091688805057,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:52:05.500,487.7966815793634,0.24060377302295227,919.9305946712296,0.6827423670473598,610.4126528860561,0.4347532483942546,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:52:05.750,485.98016049264345,0.23813777694427246,916.871857146022,0.6788644040337579,628.7731476133107,0.4479068512234067,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2016-09-16 10:52:06.000,485.3891446869438,0.2373354506349617,907.9016117110946,0.6674916465699687,593.4127896587286,0.4225744126731101,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:06.250,486.48307484690287,0.23882050220112866,897.3794708617507,0.6541513476062997,561.3528130030843,0.3996063932430971,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:06.500,487.6528493462531,0.24040851532656177,889.6921771617232,0.644405156441572,608.9745469679556,0.433722978003726,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:06.750,486.72854784400096,0.23915374107883342,887.6667534316272,0.6418372609463054,568.7653869384783,0.4049168195108145,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:07.000,481.19851628805026,0.2316465140878306,890.3628450038689,0.6452554500888101,558.6582493079885,0.3976759866190028,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:07.250,473.5766598394728,0.22129955568924103,896.282638299746,0.6527607490104692,559.5287396656395,0.3982996127576901,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:07.500,471.6477562131231,0.2186809960625435,903.8644044605757,0.6623731490634872,563.4479419213677,0.4011073600784877,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:07.750,475.7977313839699,0.22431474431503723,910.4846951824456,0.6707665605108977,525.3045518073773,0.3737811354004526,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:08.000,479.97726801568143,0.22998862336871212,912.6455412729484,0.6735061487063532,548.5739234354945,0.3904514962500353,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:08.250,478.46155373831334,0.22793098391067662,906.8229389135084,0.6661240714909225,597.9428905560693,0.4258198125855184,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:08.500,467.3455865377947,0.2128406380139995,891.1537753202965,0.6462582162588935,576.033054281297,0.4101234335559106,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:08.750,455.5331409755828,0.1968047963995037,871.5138172053825,0.6213580636532354,587.9545808361618,0.4186641089434375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:09.000,455.2471244118602,0.19641651809668975,856.0309943806278,0.6017284570702155,563.5002119025623,0.4011448067041225,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:09.250,462.5898217534597,0.20638450744935527,852.442360198101,0.5971786745163035,553.9402554238368,0.3942959786930519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:09.500,468.8715511672168,0.21491219271263146,860.9487902390591,0.6079633923303587,536.5618966789926,0.3818459858062653,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:09.750,466.05447715515464,0.2110879081954395,874.945324334688,0.6257086356191821,529.0419628326828,0.3764586460539748,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:10.000,453.3995822705981,0.19390840976320783,887.5824972427645,0.6417304383172358,465.68355930698664,0.3310681874499885,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:10.250,445.39211680870864,0.183037972544756,893.3972874568543,0.6491026110506783,536.5453942981994,0.3818341633708726,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:10.500,447.92109253774623,0.18647115274644804,892.6705506292769,0.6481812313916715,474.9798125247623,0.3377280963708705,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:10.750,453.9155818683721,0.19460889873303783,887.1704945254011,0.6412080883979401,508.8572418744293,0.361998153205271,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:11.000,456.49935094084344,0.19811646297080482,878.6568474730487,0.630414220631323,458.6801965691042,0.3260509233026426,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:11.250,450.7655785721401,0.1903326501207177,868.6473726276183,0.6177238956471547,598.988417558459,0.4265688363531718,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:11.750,434.8209836766682,0.16868725950245128,849.11515835062,0.5929603440459756,831.216477720218,0.5929388451426338,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:12.000,433.91899951979406,0.16746278189514802,842.2282400101801,0.5842288937721873,546.3954955783084,0.3888908533996631,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:12.750,423.2898288229808,0.1530332806635994,855.6514024360052,0.6012471985413694,489.67131728110934,0.3482532059280073,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:13.000,424.9553706009956,0.15529431662045595,872.2133749429746,0.6222449848126694,368.2225701505978,0.2612463682810054,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:13.250,432.7905812150876,0.16593091136809496,886.4623278531166,0.6403102525620921,485.1601797326303,0.3450213915078716,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:13.500,438.4106226614835,0.17356033018968148,891.4941012730268,0.6466896921362384,463.89188483400574,0.3297846177659028,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:13.750,434.5576899413117,0.16832982829855464,883.6589782441853,0.6367560783290833,516.6628405792422,0.3675901455089667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:14.000,428.1126150699809,0.15958039539866026,868.8242957944148,0.6179482043664977,418.27390969481576,0.2971035415876922,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:14.250,441.6181548359059,0.17791467642997055,854.5877149925576,0.5998986223625611,631.0796822715239,0.4495592707936035,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:14.500,464.7920306252734,0.2093740892835702,847.7537142036364,0.5912342626141507,543.7980437206077,0.3870300184596697,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:14.750,470.0795978595042,0.21655216178748654,846.915876176507,0.5901720253826721,610.5554747756323,0.434855567119251,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:15.000,462.2764763154653,0.20595912916609965,845.8135135779695,0.5887744156337231,642.5309157972567,0.4577630245561735,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:15.250,458.3410760245172,0.20061667442860093,838.2277094193505,0.5791568960809286,494.6855659322856,0.3518454530991186,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:15.500,463.96569483707646,0.20825230719787696,824.291914694943,0.5614886600649178,569.8870065057663,0.4057203565904342,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:15.750,477.55871768653975,0.22670534982382734,814.0201721938113,0.5484658239515363,479.65227079558423,0.3410754822252912,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:16.000,485.646108302408,0.23768428846169037,818.2791059120851,0.5538654332023254,331.8763969772606,0.2352076839544884,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:16.250,480.60934936324486,0.2308466977042612,841.3163715256007,0.5830727984134567,472.0818313765165,0.3356519598834472,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:16.500,474.8478899856854,0.22302529869248916,865.4141882249035,0.6136247634311496,391.4318071687464,0.2778736482230437,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:16.750,475.566043201361,0.22400021884436322,868.3040039612996,0.617288562122444,361.52202328855657,0.2564460438087796,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:17.000,474.402216801817,0.22242028048938284,830.2237821498808,0.569009266982726,626.525130225644,0.4462963538860718,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:17.250,470.18388690438695,0.21669373811027753,765.437693136992,0.48687143890254986,486.8119945972634,0.3462047646685316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:17.500,474.3439523711031,0.2223411843210436,712.7318801176748,0.42004936221035544,533.2747303049447,0.379491033962109,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:17.750,486.9102145842799,0.23940036054966124,705.8230072637882,0.4112900773183868,541.323380020043,0.385257149921186,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,2016-09-16 10:52:18.000,495.0084166057005,0.2503939760794646,736.538428236654,0.450232047820381,395.60261853467387,0.2808616502893108,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:18.250,495.5039391230549,0.2510666666381523,777.7658119877516,0.502501413209445,512.5836945152449,0.3646678131859562,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:18.500,495.63747170627465,0.25124794217026863,803.8581919887048,0.5355821479068976,525.9802385572134,0.3742652027023577,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:18.750,504.8008379871312,0.26368755846831077,809.402614987924,0.5426115406369179,479.3352320810261,0.3408483531966506,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:19.000,533.2495570849851,0.30230777061539144,803.1232677988592,0.5346503880541691,468.41453446629254,0.3330246795334217,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:19.250,569.6686700365752,0.35174809387075395,793.8833378947219,0.5229357161932404,428.607436946096,0.304506561784408,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:19.500,578.3304906741296,0.363506842988831,786.0064602930918,0.5129491646339608,405.6279017949629,0.2880438420665205,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:19.750,544.5002458988702,0.31758100619757995,778.5800282758519,0.5035337020620527,610.1175348723228,0.4345418235280928,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:20.000,513.6858642104243,0.2757493176109865,770.4310433591186,0.49320216434590153,602.687459394411,0.4292188590176649,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:20.250,524.4944477430307,0.29042237855277747,761.982771266618,0.48249118099621496,595.2755252679592,0.4239088911141059,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:20.500,561.1315049926822,0.34015856943572714,756.0154194602916,0.4749255859089045,885.4314563083594,0.6317788822076934,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2016-09-16 10:52:20.750,597.746200673624,0.38986440364340663,755.4452668554967,0.47420272862047036,540.1902527313225,0.3844453686194229,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,2016-09-16 10:52:21.000,614.6223838062555,0.41277446052763306,759.9422775604687,0.4799041793144028,389.41589221330815,0.2764294308936588,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
